"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Poreño",43.437171,-5.448616,"0,1 km",2016,6,6,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-1183","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Collao",43.388955,-5.583157,"0,1 km",2016,5,23,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-1291","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Bustariega",43.455078,-5.465953,"0,1 km",2016,6,1,NA,NA,NA,NA,1,0,0,0,NA,"Brassica rapa","16-130","M. Miñarro, A. Núñez",NA,"NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Lavandera",43.468483,-5.648872,"0,1 km",2016,6,2,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-1322","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Lavandera",43.468483,-5.648872,"0,1 km",2016,6,1,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-1334","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Lavandera",43.468483,-5.648872,"0,1 km",2016,6,1,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-1417","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Tiñana",43.3637,-5.763696,"0,1 km",2016,6,2,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-1606","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Tiñana",43.3637,-5.763696,"0,1 km",2016,6,2,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-1609","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Tiñana",43.3637,-5.763696,"0,1 km",2016,6,1,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-1626","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Tornón",43.503374,-5.40733,"0,1 km",2016,5,23,NA,NA,NA,NA,1,0,0,0,NA,"Bellis perennis","16-566","M. Miñarro, A. Núñez",NA,"NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","El Rebollar",43.404533,-5.524047,"0,1 km",2016,5,26,NA,NA,NA,NA,1,0,0,0,NA,"Ranunculus bulbosus","16-606","M. Miñarro, A. Núñez",NA,"NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Tornón",43.503374,-5.40733,"0,1 km",2016,5,24,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-836","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Camoca",43.451808,-5.482956,"0,1 km",2016,5,26,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-917","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Camoca",43.451808,-5.482956,"0,1 km",2016,5,26,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-918","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Bustariega",43.455078,-5.465953,"0,1 km",2016,6,1,NA,NA,NA,NA,1,0,0,0,NA,NA,"16-945","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Sorribes",43.479962,-5.445828,"0,1 km",2015,5,8,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-161","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Sorribes",43.479962,-5.445828,"0,1 km",2015,5,8,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-162","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Sorribes",43.479962,-5.445828,"0,1 km",2015,5,11,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-188","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Bustariega",43.455078,-5.465953,"0,1 km",2015,5,11,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-204","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Bustariega",43.455078,-5.465953,"0,1 km",2015,5,11,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-206","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Cayao",43.454412,-5.410579,"0,1 km",2015,5,18,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-275","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Cayao",43.454412,-5.410579,"0,1 km",2015,5,18,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-276","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Poreño",43.437171,-5.448616,"0,1 km",2015,5,13,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-299","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Poreño",43.437171,-5.448616,"0,1 km",2015,5,13,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-300","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2015,5,5,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-366","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2015,5,7,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-373","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2015,5,7,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-374","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2015,5,7,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-375","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2015,5,6,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-377","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Collao",43.388955,-5.583157,"0,1 km",2015,4,30,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-383","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Collao",43.388955,-5.583157,"0,1 km",2015,5,3,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-385","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Baldornón",43.446723,-5.612902,"0,1 km",2015,5,14,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-402","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Quintana",43.454017,-5.628486,"0,1 km",2015,5,6,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-416","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2015,5,8,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-456","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Santurio",43.506336,-5.626319,"0,1 km",2015,5,10,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-466","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","La Quemada",43.497989,-5.65385,"0,1 km",2015,5,8,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-482","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Venta de la salve",43.379986,-5.6491,"0,1 km",2015,5,6,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-517","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2015,5,6,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-572","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2015,5,6,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-573","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2015,5,6,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-574","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2015,5,8,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-580","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2015,5,8,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-585","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2015,5,8,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-586","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Tiñana",43.3637,-5.763696,"0,1 km",2015,5,6,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-628","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","La Ría",43.516418,-5.379757,"0,1 km",2015,5,13,NA,NA,NA,NA,1,0,0,0,NA,NA,"C-65","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-104","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-105","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,8,3,NA,NA,"A.Nuñez",NA,0,1,0,0,NA,NA,"EC-1067","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,8,3,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-1102","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,8,3,NA,NA,"A.Nuñez",NA,0,1,0,0,NA,NA,"EC-1114","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-117","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-118","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-156","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-157","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-256","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-42","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-43","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-51","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-64","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-66","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-67","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-771","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-772","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-781","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-784","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-785","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-815","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,0,1,0,0,NA,NA,"EC-817","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-827","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-828","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-833","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-834","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-845","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-850","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-908","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-939","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-96","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-98","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,NA,NA,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-997","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,6,30,NA,NA,NA,NA,1,0,0,0,NA,"Crepis sp.","G-112","M. Miñarro, A. Núñez",NA,"NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,5,20,NA,NA,NA,NA,1,0,0,0,NA,NA,"G-97","M. Miñarro, A. Núñez","Caught by netting in apple orchard groundcover","NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2015,6,7,NA,NA,NA,NA,1,0,0,0,NA,"Bellis perennis","K-126","M. Miñarro, A. Núñez",NA,"NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2015,6,7,NA,NA,NA,NA,1,0,0,0,NA,"Bellis perennis","K-134","M. Miñarro, A. Núñez",NA,"NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2015,6,7,NA,NA,NA,NA,1,0,0,0,NA,"Taraxacum officinale","K-135","M. Miñarro, A. Núñez",NA,"NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum",NA,"pauxillum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2015,6,7,NA,NA,NA,NA,1,0,0,0,NA,"Bellis perennis","K-148","M. Miñarro, A. Núñez",NA,"NA;Identified by A.Núñez, O. Aguado and/or J. Ortiz"
